contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2849481,39,송호황토마을,2.02209E+13,2.02401E+13,,,"<a href=""http://www.songhotown.com/"" target=""_blank"" title=""새창 : 송호황토마을 홈페이지로 이동"">http://www.songhotown.com/</a>",,http://tong.visitkorea.or.kr/cms/resource/64/2849464_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/64/2849464_image3_1.jpeg,Type3,31,15,A05,A0502,A05020100,경기도 안산시 상록구 송호1길 45,,15487,126.8454708,37.31410062,6,"송호황토마을은 경기도 안산시 상록구 이동에 위치한 백숙 전문점이다. 이곳은 방육수와 토종닭발과 오리뼈를 넣고 끓인 고기육수를 사용하며, 오랜 시간 동안 연구개발한 송호황토마을만의 소스비법으로 요리를 한다. 
송호황토마을의 대표메뉴는 능이백숙으로, 오리와 토종닭 중에 선택할 수 있다. 이외에도 누룽지 백숙과 능이삼계탕, 오리진흙구이가 있다. 단, 오리 진흙구이는 하루 전에 예약해야 한다."
134245,39,솥뚜껑닭볶음탕 가평본점,2.00408E+13,2.02503E+13,,,"<a href=""https://www.instagram.com/olympic_vally2000/"" target=""_blank"" title=""솥뚜껑닭볶음탕 인스타그램으로 이동"">https://www.instagram.com/olympic_vally2000/</a>",,http://tong.visitkorea.or.kr/cms/resource/02/3387802_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3387802_image3_1.jpg,Type3,31,1,A05,A0502,A05020100,경기도 가평군 설악면 어비산길 130-18,,12473,127.5058333,37.59662144,6,가평 어비계곡 바로 옆에 위치한 23년 전통 솥뚜껑 닭볶음탕 맛집이다. 새벽마다 잡아오는 토종닭을 15일 이상 저온 숙성한 특제 양념과 함께 가마솥뚜껑에 참나무 장작불로 끓인 매콤달콤한 대한민국 최고의 솥뚜껑 닭볶음탕집이다. 200여 명의 연예인들과 인플루언서들이 방문했으며 다수의 TV프로그램에 출연한 유명 맛집이다. 또한 서울 근교 경기도 여행 코스로 특별한 맛과 추억을 위해 방문을 추천하는 맛집이다.
1810707,39,쇠뫼기,2.01305E+13,2.02503E+13,031-767-9852,쇠뫼기,,,http://tong.visitkorea.or.kr/cms/resource/88/1809988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1809988_image3_1.jpg,Type3,31,5,A05,A0502,A05020100,경기도 광주시 퇴촌면 정영로 580-3,,12711,127.3511758,37.47791571,6,"쇠뫼기는 경기도 광주 퇴촌에 위치한 청국장정식 전문 한식당이다. 경기도 광주 퇴촌면에서 양평방면 고개마루에 위치해 있다.  쇠뫼기에서는 청국장을 기본으로 한 정식 메뉴를 제공한다. 불고기 청국장 정식, 청국장돌솥밥 등 입맛에 따라 선택하여 맛보면 된다. 집에서도 끓여 먹을 수 있게 청국장을 따로 판매하고 있다."
2830271,39,쇠장명가,2.02207E+13,2.02402E+13,,,"<a href=""https://soijangmyunga.modoo.at/""target=""_blank"" title=""새창 : 쇠장명가 사이트로 이동"">https://soijangmyunga.modoo.at/</a>",,http://tong.visitkorea.or.kr/cms/resource/68/2830268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2830268_image3_1.jpg,Type3,31,27,A05,A0502,A05020100,경기도 파주시 쇠장이길 116,,10953,126.910585,37.77976155,6,"경기도 파주시 쇠장이길에 위치한 고기 전문점이다. 룸과 테이블이 모두 마련되어 있어 편리하다. 한우꽃등심, 한우갈비살, 한우주물럭, 한우소머리국밥, 한우소머리수육, 숯불갈비, 생삼겹살 같은 소고기와 돼지고기 메뉴가 준비되어 있다. 소고기는 국내산 한우를 사용해 매장에서 직접 끓여낸다. 꽁치김치찌개, 돼지김치찌개, 차돌이찌개, 제육정식 같은 식사류도 별도로 주문할 수 있다. 직접 담은 김장 김치를 제공한다. 주차장이 넓어 여유로운 것은 장점이다. 노스팜cc 인근에서 외식하기 좋은 고깃집으로 유명하다."
2747042,39,쇼쿠지,2.02109E+13,2.02501E+13,,,"<a href=""https://www.instagram.com/shokuji_pyeongtaek/"" target=""_blank"" title=""새창 : 쇼쿠지 사이트로 이동"">https://www.instagram.com/shokuji_pyeongtaek/</a>",,http://tong.visitkorea.or.kr/cms/resource/00/2750600_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/00/2750600_image2_1.png,Type3,31,28,A05,A0502,A05020300,경기도 평택시 비전9길 38,(비전동),17855,127.1112414,37.00316909,6,"경기도 평택시에 위치한 일본 가정식 전문 음식점이다. 상호 쇼쿠지는 일본어로 해석하면 식사라는 뜻이다. 메뉴는 일본 가정식인데, 가정식이라는 특성 때문에 연령에 따른 호불호 없이 모두가 좋아한다. 송탄에서 처음 시작해 평택을 중심으로 인근 지역에 오산점 등 9개의 체인점이 있고, 현재는 부산, 여수 등 전국적으로 생기고 있다."
2772260,39,숏컷로스터스,2.02111E+13,2.02408E+13,,,"<a href=""https://www.instagram.com/shortcut.roasters/"" target=""_blank"" title=""새창 : 숏컷로스터스 사이트로 이동"">https://www.instagram.com/shortcut.roasters/</a>",,http://tong.visitkorea.or.kr/cms/resource/86/2772486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2772486_image2_1.jpg,Type3,31,2,A05,A0502,A05020900,경기도 고양시 일산동구 성석로 218-16,(성석동),10318,126.7988837,37.69623316,6,"일산 성석동에 위치한 숏컷로스터스는 HACCP 인증을 받은 로스팅 장비를 갖추고 있으며 다양한 지역에서 생산된 커피를 기호에 따라 맛볼 수 있는 커피 전문점으로 분위기와 커피의 향을 제대로 즐길 수 있는 곳이다.	 커피를 맛보는 것뿐만 아니라 원두 납품 및 카페 창업에 관한 컨설팅도 운영하고 있으며, 시즌별 스페셜티 원두를 선정하여 고객에게 다양하고 신선한 커피를 제공한다."
2782835,39,숑스바베큐,2.02111E+13,2.02408E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/21/2782921_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/21/2782921_image2_1.png,Type3,31,27,A05,A0502,A05020100,경기도 파주시 탄현면 새오리로 98,,10858,126.6861024,37.79324762,6,"경기도 파주시 탄현면에 위치한 바비큐 전문점이다. 질 좋은 재료와 신선한 채소만 사용하고 있으며 고기는 참나무 장작으로 30분 이상 초벌구이를 한 뒤 천연효소로 돼지고기의 잡내를 없앤 후 테이블로 제공된다.  등갈비 후식 메뉴로 좋은 콩나물 라면은 스프를 넣지 않고 육수만으로 끓여 짜지 않은 맛이다. 가까운 곳에  파주 프로방스, 헤이리 마을, 신세계 아울렛 등이 있으며 자유로 성동 IC에서 5분 거리에 있다."
2853434,39,수갈비탕,2.02209E+13,2.02401E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/17/2853417_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2853417_image3_1.jpg,Type3,31,6,A05,A0502,A05020100,경기도 구리시 경춘로227번길 42,,11926,127.1386554,37.60194468,6,수갈비탕은 구리 전통시장 근처 인창동에 있는 갈비탕 맛집이다. 식당 앞에 주차장이 넉넉해서 주차가 편리하다. 식당 내부는 그리 크지 않지만 정갈하고 모두 입식 좌석이다. 메뉴는 다양한 맛의 갈비탕과 옛날 갈비찜과 매운 갈비찜이 있다. 갈비 전문점답게 잘 손질한 갈비의 식감이 쫄깃하고 맛은 고소하다. 갈비의 느끼함과 특유의 냄새도 잘 조리하여 먹기에 부담이 없다. 얼큰한 맛의 우거지갈비탕은 해장국으로도 별미이다.
2834484,39,수곡가든,2.02208E+13,2.02401E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/66/2834466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2834466_image3_1.jpg,Type3,31,20,A05,A0502,A05020100,경기도 여주시 향교2길 37,,12644,127.6257341,37.28814547,6,"수곡가든은 경기도 여주시 교동에 있는 한우 전문점이다. 맛있고 품질 좋은 고기를 가성비 좋게 먹을 수 있다. 내부는 매우 넓고, 개별룸도 있어서 단체 모임이나 가족 모임에도 좋다. 고기를 구울 때 숯불 위에 미니 무쇠 판을 올려주어 고기가 어느 정도 익으면 무쇠 판에 올려 천천히 익혀 먹을 수 있도록 한다. 고기가 빨리 구워져서 급히 먹지 않아도 되고, 타지 않게 먹을 수 있다. 고기는 빛깔이 선명하고 신선하다. 화학 비료나 첨가제를 사용하지 않은 무항생제 1++ 한우와 한돈만 취급한다. 대표메뉴인 한우 특수 모둠은 당일 가장 질 좋은 부위로 준비한다. 수제 생갈비나 양념 갈비, 한우 육회도 인기 메뉴이다. 밑반찬은 다양하게 정갈하게 나오며 셀프바에서 더 가져다 먹을 수 있다. 매우 넓은 정원이 잘 꾸며져 있어서 식사 후 잠시 산책하듯 쉬어가기도 좋다. 2km 거리에 세종 산림욕장, 3km 거리에 여주신륵사, 4km 거리에 금은 모래강변 공원, 9km 거리에 한강 6경(바위늪경)-강천섬 등이 있고, 인근에 골프장도 많이 있다."
2737292,39,수담,2.02108E+13,2.02501E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/07/2771807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2771807_image2_1.jpg,Type3,31,23,A05,A0502,A05020100,경기도 용인시 기흥구 죽전로27번길 14-6,(보정동),16898,127.1120324,37.3219628,6,"수담의 상호는 손수 빚은 피가 얇고 속이 꽉 찬 만두라는 뜻이다. 카페 같은 여유로운 분위기에서 제대로 된 손만두를 접할 수 있다. 신선한 돼지고기와 두부, 야채를 혼합하여 매일 소를 직접 만들어 판매한다. 대표메뉴는 담백 만두전골과 얼큰 만두전골이며 그 외에 수담만두, 영양만둣국, 떡만둣국 등의 메뉴가 준비되어 있다. 매장 내부는 입식좌석으로 구성되어 있고 좌석마다 키오스크가 설치되어 있어 편리하게 주문이 가능하다."
1208269,39,수라상쌈밥,2.01102E+13,2.02503E+13,031-585-0902,수라상쌈밥,,,,,,31,1,A05,A0502,A05020100,경기도 가평군 상면 청군로 1112-30,,12444,127.3577851,37.80628324,6,"아침고요수목원 인근에 위치한 식당으로 유기농으로 직접 재배한 야채와 채소, 식재료로 각종 반찬 및 음식을 정성을 다해 만들어 제공하고 있다. 특히 직접 재배한 콩으로 만든 손두부는 전통시골두부의 맛을 그대로 살렸기 때문에 일반 시중의 두부와는 차별화된 고소하고 깊은 맛이 있다. 대표 메뉴인 수라상쌈밥은 제육볶음, 계란찜, 된장찌개 등 10가지 이상이 나오며 직접 재배한 유기농 야채쌈 종류가 계절에 따라 5~10가지 정도가 준비되어 어머니가 차려주신 시골밥상처럼 푸짐하다."
2766606,39,수라예찬 야탑점,2.02111E+13,2.02408E+13,,,"<a href=""https://surayatap.modoo.at/"" target=""_blank"" title=""새창 : 수라예찬 야탑점 사이트로 이동"">https://surayatap.modoo.at/</a>",,http://tong.visitkorea.or.kr/cms/resource/19/2765719_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/19/2765719_image2_1.jpeg,Type3,31,12,A05,A0502,A05020100,경기도 성남시 분당구 성남대로925번길 16,(야탑동),13497,127.1272785,37.4131775,6,"수라예찬 야탑점은 분당구 야탑동에 있는 한정식 전문점이다. 천연 재료를 사용하여 만든 특제소스가 특징인 수라예찬의 한상차림은 복잡하고 오래 걸리던 한정식에 변화를 주어 전통과 현대의 조화를 통해 새로운 한정식 문화를 만들고 있다. 수라예찬은 신선한 재료만을 사용하며 주문 즉시 상을 차려 음식을 준비한다. 단체석이 있어 회식, 모임을 하기에도 적합하다."
2862261,39,수라온쌀밥,2.02209E+13,2.02407E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/58/2862258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2862258_image3_1.jpg,Type3,31,20,A05,A0502,A05020100,경기도 여주시 경충대로 1524,,12655,127.5307752,37.21862121,6,"수라온쌀밥은 경기도 여주시 가남읍에 있는 한정식 전문점이다. 소박하고 깔끔한 내부가 편안한 느낌이다. 분리된 공간의 방도 있고 단체석도 있다. 수라온 (한상/ 정식/ 밥상)은 모두 4인 기준의 식사로 한 상이 차려진다. 대표 메뉴인 수라온 한상은 고등어구이와 제육볶음, 황태구이, 갈치구이, 1인용 가마솥밥이 다양한 밑반찬들과 함께 나온다. 살이 두툼한 고등어는 잘 구워져서 속이 촉촉하면서 고소하다. 제육볶음은 매콤달콤한 맛에 양이 푸짐하며 육즙이 좋다. 불향을 입혀 구운 황태구이는 맛있는 소스가 잘 입혀졌고, 살이 통통한 갈치는 고소하고 담백하다. 밑반찬들도 정갈하게 잘 차려져 나온다. 오전 6시부터 영업을 시작해 골프장을 찾는 손님들이나 이동하는 기사들이 아침 식사를 하기에도 좋다. 2km 거리에 태평근린공원, 5km 거리에 해봄한옥체험관, 6km 이내에 다수의 골프장이 있다."
2859929,39,수라한식뷔페,2.02209E+13,2.02406E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/19/2859919_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/2859919_image3_1.JPG,Type3,31,27,A05,A0502,A05020100,경기도 파주시 교하로 1320,1층,10866,126.7394988,37.75028969,6,"경기도 파주시 교하동에 있는 한식 뷔페 전문점이다. MBC 생방송 오늘저녁 1,739회에 40가지 반찬 무한리필 맛집으로 방영된 곳이다. 벽돌 무늬 벽지, 테이블 중간에 놓인 나무, 한쪽에 꾸며져 있는 식물 등 여러 가지 인테리어가 돋보인다. 식사 쿠폰 10매를 한 번에 구매하면 1매를 무료로 제공한다. 라면과 토스트, 계란 후라이를 직접 조리해 먹을 수 있는 셀프 코너가 마련되어 있다. 한식 뷔페지만 중식도 함께 준비되어 있다. 집밥이나 집 반찬이 그리운 사람들이 방문하면 좋다. 음식을 남길 경우, 환경부담금을 지불해야 한다. 매장 앞 주차장이 넓어서 주차하기에 편리하다."
2876702,39,수락산장어,2.0221E+13,2.02404E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/88/2876688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2876688_image3_1.jpg,Type3,31,9,A05,A0502,A05020100,경기도 남양주시 순화궁로 929,,12089,127.1062415,37.70507099,6,"수락산장어는 경기도 남양주시 별내면에 위치한 장어전문점이다. 2003년부터 운영을 해오고 있는 곳으로, 장수 양만장에서 기른 장어를 직송으로 사용하여 싱싱하고 두툼한 장어를 맛볼 수 있다. 대표메뉴는 민물장어 한판이며, 반판 단위로도 주문이 가능하다. 초벌구이 되어 나온 장어는 직원이 먹기 좋게 구워주기 때문에 편하게 식사를 즐길 수 있다. 식사메뉴로 장어탕과 잔치국수, 된장찌개 등이 준비되어 있다. 또, 선물용으로 장어즙도 판매하고 있다."
2865673,39,수래옥,2.0221E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/68/2865668_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/2865668_image3_1.JPG,Type3,31,12,A05,A0502,A05020100,경기도 성남시 분당구 대왕판교로 275,,13550,127.1010655,37.36829334,6,"경기도 성남시 분당 궁내동에 있는 냉면 맛집이다. 폐업한 우래옥 강남점에서 근무하던 직원들이 만든 평양냉면집이다. 40년 넘게 평양냉면만 만들어 온 조리장이 직접 만드는 냉면이다. 그래서 가게 이름도 우래옥과 비슷한 수래옥이다. 한우 암소만 넣어서 만든 냉면이고 육수도 한우 암소로 우려내 고소하고 더욱 깊은 맛이 난다. 냉면 외에 육회나 등심, 불고기도 즐길 수 있다. 궁내동 큰 길가에 있는 커다란 단독건물로 눈에 잘 띄고 넓은 전용 주차장이 있다. 2층 건물로 깨끗하고 넓은 좌석 간격을 유지하고 있다."
2745699,39,수레실가든,2.02109E+13,2.02411E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/27/2759027_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/27/2759027_image2_1.png,Type3,31,5,A05,A0502,A05020100,경기도 광주시 오포읍 수레실길 129,,12772,127.1542085,37.34648571,6,"각 테이블 정중앙에 있는 돌판에 오리와 삼겹살 두 가지 요리를 구워 먹을 수 있는 음식점이다. 예약 후 방문하면 좋은 좌석에서 먹을 수 있고, 음식을 기다리는 시간도 절약할 수 있다. 음식점 외관은 식물로 둘러싸여 있어 운치가 있다.  고기를 굽고 난 후, 돌판에 밥을 볶아 누룽지로 만들어 먹는 볶음밥이 식사의 마지막 코스이다. 포장은 할 수 없다."
2831208,39,수리산두꺼비집 본점,2.02208E+13,2.02401E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/05/2831205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2831205_image3_1.jpg,Type3,31,7,A05,A0502,A05020100,경기도 군포시 속달로 286-2,,15889,126.8969681,37.34320094,6,"수리산두꺼비집은 경기도 군포시 속달동에 있는 한식당이다. 대표메뉴는 고추장 숯불구이 밥상이다. 여러 가지 밑반찬과 콩탕, 고추장 숯불구이, 밥이 함께 나온다. 매콤한 숯불구이와 담백한 콩탕이 잘 어울린다. 고추장 숯불구이 위에 올려진 파채는 셀프바에서 리필할 수 있다. 또한, 각종 야채와 순두부, 밑반찬도 셀프바에서 가져다 먹을 수 있다. 이외에도 보리굴비, 모두부, 두부지짐 메뉴가 준비되어 있다. 전용 주차장이 있어 편하게 주차할 수 있다."
2866071,39,수리산채,2.0221E+13,2.02402E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/70/2866070_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2866070_image3_1.JPG,Type3,31,7,A05,A0502,A05020100,경기도 군포시 속달로110번길 6,,15890,126.9083895,37.33553814,6,"수리산채는 석쇠불고기 쌈밥정식이 맛있는 한식당이다. 석쇠에 참숯으로 구운 석쇠불고기와 찰흑미와 찰기장, 백미의 조화로운 삼색밥과 함께 신선한 쌈채소, 다양한 반찬이 곁들여지는 쌈밥 정식을 전문으로 하고 있다. 식후에는 먹는 누룽지숭늉은 전통가마솥에 끓인 추억의 맛을 느낄 수 있다. 쌈밥정식 외에도 야채와 도토리묵을 함께 무친 도토리묵무침과 우렁이회무침 등이 있어 사이드로 함께 먹을 수 있다."
2892541,39,수막새,2.02211E+13,2.02407E+13,,,"<a href=""http://www.sumaksae.net/"" target=""_blank"" title=""새창 : 수막새 인스타그램으로 이동"">http://www.sumaksae.net/</a>",,http://tong.visitkorea.or.kr/cms/resource/35/2892535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2892535_image3_1.jpg,Type3,31,30,A05,A0502,A05020100,경기도 하남시 서하남로451번길 13-13,,13016,127.1897863,37.5232353,6,"수막새는 경기도 하남시 춘궁동에 위치한 한정식 전문점이다. 전통적이며 웅장한 분위기의 한옥 건물이며, 고관대작 집에 들어가는 느낌으로 식당 정원으로 들어서게 된다. 내부에는 상견례, 돌잔치 등의 모임을 위한 공간을 마련해 두었다. 수막새의 어느 곳에서 사진을 찍어도 잘 나오기 때문에 지역 엄마들에게 돌잔치 장소로 이름이 알려져 있다. 음식도 그에 못지않게 정갈하면서도 맛깔스럽게 나와 귀한 대접을 받는 느낌으로 식사를 할 수 있는 장소이다."
2876677,39,수사골,2.0221E+13,2.02406E+13,,,,,http://tong.visitkorea.or.kr/cms/resource/65/2876665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2876665_image3_1.jpg,Type3,31,9,A05,A0502,A05020100,경기도 남양주시 진건오남로708번길 53 수사골송어,,12037,127.2141513,37.69845428,6,"경기도 남양주시에 있는 송어회 전문점이다. 강원도 깊은 계곡의 신선한 송어회의 참맛을 그대로 느낄 수 있는, 26년 전통 맛집이다. 차갑고 깨끗한 1급수에서 서식하는 냉수성 어류인 송어의 진미를 맛볼 수 있다. 외관은 벽돌로 되어 있으며, 내부로 들어서면 우드톤 인테리어가 주를 이루어, 오래된 전통 가옥의 분위기가 느껴진다. 비빔 그릇에 야채를 적당히 넣고 콩가루, 초고추장, 참기름을 기호에 맞게 넣어서 비벼서 회와 함께 먹으면 된다. 간 마늘은 셀프 코너에서 원하는 만큼 가져다 먹을 수 있다. 매장 앞 주차장이 있어 주차하기에 편리하다."
2741034,39,수산공원,2.02109E+13,2.02405E+13,,,"<a href=""https://www.instagram.com/susanpark.cafe/"" target=""_blank"" title=""새창 : 수산공원 인스타그램 페이지로 이동"">https://www.instagram.com/susanpark.cafe/</a>",,,,,31,8,A05,A0502,A05020900,경기도 김포시 대곶면 대명항1로 52,,10041,126.5460889,37.64288489,,"김포시 대명포구에 위치한 초대형 감성 휴양카페이며, 초밥집, 키즈카페, 몬스터리움을 운영하고 있다. 수산공원의 오픈 시간은 연중무휴 오전 10시부터 오후 9시까지이며 자연산 활어 회전초밥집 고래초밥은 오전 열한시 부터 오픈한다. 수산공원에는 넓은 주차장이 마련되어 있고 애견 동반 출입과 유모차 반입이 불가하다.<br>"
2755443,39,수수(수수카페),2.0211E+13,2.02408E+13,,,"<a href=""https://susugallery.modoo.at/"" target=""_blank"" title=""새창 : 수수(수수카페) 사이트로 이동"">https://susugallery.modoo.at/</a>",,http://tong.visitkorea.or.kr/cms/resource/93/2932193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2932193_image3_1.jpg,Type3,31,19,A05,A0502,A05020900,경기도 양평군 양서면 북한강로89번길 16,,12585,127.3213763,37.55201768,6,수수 카페는 야외 테라스에 앉아 북한강을 바라보면서 데이트를 즐길 수 있는 곳이다. 6.25 전쟁 때 사용하던 야전병원을 활용한 공간으로 넓고 한적한 곳에 자리 잡았단 것도 수수의 장점이다. 아늑한 카페 공간에서 음료와 베이커리를 즐길 수 있고 산책로 따라 걸으면 별도의 별도 공간을 마련해 야외에서 차와 디저트를 즐길 수 있게 배치해 뒀다. 한강이 보이는 여유로운 공간으로 양평이나 두물머리를 찍고 이동한다면 꼭 한번 들려 볼 만하다.
2636197,39,수암풍천장어,2.01911E+13,2.02407E+13,031-403-3573,수암풍천민물장어,,,http://tong.visitkorea.or.kr/cms/resource/35/2636735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2636735_image2_1.jpg,Type3,31,14,A05,A0502,A05020100,경기도 시흥시 동서로 865-21,,14983,126.8423469,37.38222044,6,"수암풍천장어는 몸보신하기 좋은 국내산 토종 풍천 장어 전문점으로 국산 토종 자포니카종 민물장어만 취급한다. 생강과 고춧가루, 깻잎, 대파, 양파, 마늘 등 국내산 최상급 식자재를 사용하여 음식을 만들며, 김장김치와 노지깻잎 등 정성 들여 직접 담근 밑반찬을 제공한다. 이처럼 국내산 식자재를 사용하여 ‘먹거리 X파일’과 ‘MBC 생방송 오늘 저녁’에 방영된 바가 있다. 
넓은 주차 공간과 층고가 높고 넓은 실내로 단체 인원 수용이 가능하며, 쾌적하면서도 옛스럽고 정겨운 느낌의 인테리어로 편안하게 즐길 수 있는 분위기이다. 룸 공간도 마련되어 있어서 가족모임과 단체모임 하기에도 좋다. 대표메뉴인 파김치장어전골과 이 외에도 장어탕, 오리스테이크 등 여러 음식으로 몸보신을 할 수 있다."
2862098,39,수양농장가든,2.02209E+13,2.02402E+13,,,"<a href=""https://www.instagram.com/suyang_farm_garden/""target=""_blank"" title=""새창 : 수양농장가든 사이트로 이동"">https://www.instagram.com/suyang_farm_garden/</a>",,http://tong.visitkorea.or.kr/cms/resource/93/2862093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2862093_image3_1.jpg,Type3,31,5,A05,A0502,A05020100,경기도 광주시 경충대로295번길 110-3,,12813,127.3684368,37.32668354,6,수양농장가든은 경기도 광주시 곤지암읍 수양리에 있는 흑염소 요리 전문점이다. 1993년 개업한 이곳은 중소벤처기업부에서 인증받은 백년가게로 3대째 이어 농장과 식당을 함께 운영하고 있다. 본관과 별관으로 나누어진 건물 앞에는 넓은 주차장이 있어 편하게 주차할 수 있다. 내부는 가정집 구조로 룸과 테이블이 다양하게 있어 많은 인원을 수용할 수 있다. 대표 메뉴는 직접 키운 최상급 흑염소를 이용한 생고기 숯불구이와 흑염소 전골이다. 또한 무쇠 가마솥에 장작불로 48시간을 쉼 없이 우려낸 사골 육수의 깊고 진한 맛을 볼 수 있으며 흑염소를 직접 달여 낸 흑염소추출물을 구매할 수 있다. 경기도 최초의 흑염소 시범 사육 농가로 선정되어 건국대학교와 농업기술센터와의 기술협력을 통해 흑염소를 식육으로 널리 보급될 수 있도록 품종개량 및 보급에 기여하고 있다.
2792743,39,수예몽,2.02112E+13,2.02408E+13,,,"<a href=""https://www.instagram.com/sooyemong/"" target=""_blank"" title=""새창 : 수예몽 사이트로 이동"">https://www.instagram.com/sooyemong/</a>",,http://tong.visitkorea.or.kr/cms/resource/33/2798333_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/33/2798333_image2_1.jpeg,Type3,31,24,A05,A0502,A05020900,경기도 의왕시 뒷골길 27,(내손동),16015,126.9946443,37.37840971,6,"경기도 의왕시 백운호수에 위치한 수예몽은 말하는 앵무새, 다람쥐, 강아지 등 다양한 동물들과 함께 커피를 마실 수 있는 이색 카페이다. 앵무새에게 먹이주기 체험도 가능해 아이들과 함께 방문하기 좋다. 아메리카노를 비롯하여 라테, 생과일주스, 허브티, 수제청 차, 수제청 에이드, 스무디 등 다양한 음료를 판매하고 있으며 음료와 곁들일 수 있는 크로플과 허니 버터 브레드 등의 디저트도 판매하고 있다. 주차공간이 넓어 편하게 주차할 수 있으며, 매장이 넓고 쾌적하여 언제든 편하게 이용할 수 있다."
2918771,39,수원 뭉티기,2.02211E+13,2.02501E+13,,,,,,,,31,13,A05,A0502,A05020100,경기도 수원시 영통구 매탄로108번길 16 엔타운,,16545,127.0442626,37.26003542,6,"매일 당일 도축되어 들어오는 신선한 한우를 맛볼 수 있는 한우집이다. 뭉티기는 도축장이 쉬는 주말에는 맛볼 수 없으며, 평일에 방문해야만 신선한 뭉티기를 맛볼 수 있다. 육회 한판이 가장 잘나가는 메뉴이며 한우의 여러 음식들인 육회, 사시미, 한우 초밥 등이 나온다. 마지막으로 한우불라면으로 마무리하면 든든하고 맛있는 저녁식사를 즐길 수 있다."
