contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
1115042,12,봉화산(서울),20101021235034,20240828174910,,,"<a href=""https://www.jungnang.go.kr/portal/main/contents.do?menuNo=200596""target=""_blank"" title=""새창: 중랑구 문화관광"">https://www.jungnang.go.kr/</a>",0.0,http://tong.visitkorea.or.kr/cms/resource/36/1894536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1894536_image3_1.jpg,Type3,1,25.0,A01,A0101,A01010400,서울특별시 중랑구 신내로21길,(신내동),02041,127.0866155277,37.6086568514,6.0,"봉화산은 서울의 동북부 외곽인 중랑구 상봉동, 중화동, 묵동, 신내동에 접하여 있고 정상까지 높이는 160.1m로 평지에 돌출된 독립 구릉이다. 동쪽에 아차산 주 능선이 있는 것을 제외하고는 북쪽으로 불암산, 도봉산과 양주 일대까지 잘 조망되며, 서쪽과 남쪽으로도 높은 산이 없어 남산과 이남 지역도 잘 보이는 지역이다. 봉화산은 일명 봉우재라고 불리는데 1963년 1월 1일 경기도에서 서울시로 편입되었다. 이곳은 북쪽 양주의 한이산에서 연락을 받아 목멱산(남산)으로 전달하는 아차산 봉수대가 있던 곳으로 지난 1994년 11월 7일 봉수대를 복원하였다.
봉화산의 주요 수종은 소나무이며, 기슭에는 먹골배로 유명한 배나무밭이 조성되어 있는데 점차 주변 지역으로 잠식되고 있다. 한편 봉화산 정상에서 약간 남쪽에 봉화산 도당인 산신각이 있으며, 약 400년 전에 주민들이 도당굿과 산신제를 지내던 곳이기도 하다. 현재 산신각은 1992년 여름에 일어난 화재로 소실되어 지금은 붉은 벽돌과 시멘트로 지은 새 건물이 들어서 있다. 해마다 음력 3월 3일에 산 정상 부근에 있는 산신각(도당)에서 서울시 무형문화재로 지정된 봉화산 도당제가 열린다."
1115299,12,봉화산근린공원,20101022013529,20250331133306,,,"<a href=""https://www.jungnang.go.kr/portal/main/contents.do?menuNo=200602"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.jungnang.go.kr/portal/</a>",0.0,http://tong.visitkorea.or.kr/cms/resource/31/2350531_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2350531_image3_1.jpg,Type3,1,25.0,A02,A0202,A02020700,서울특별시 중랑구 봉화산로45길,(묵동),02040,127.0922455148,37.610609504,6.0,"봉화산근린공원은 점토벽돌로 포장된 110평 규모의 진입광장을 비롯해 어린이 놀이터, 전통놀이마당, 주민건강마당, 야외무대 및 주민 쉼터 등으로 꾸며져 있다. 또한 공원을 따라 순환하며 조깅과 산책을 즐길 수 있는 630m의 외곽순환산책로와 공원 정상부에 800평 규모의 잔디마당, 장애인을 위한 전용 체력단련장 등으로 조성되었다. 이 밖에도 중랑구청을 찾아온 민원인들을 위해 구청 정문에서 한눈에 바라다볼 수 있는 위치에 인공폭포를 조성하여 휴식처를 제공하며, 구청의 다양한 야외 문화예술 공연 장소로 활용하기 위해 이벤트광장을 인공폭포와 연계해 조성했다. 봉화산근린공원 뒤 등산로를 따라 20~30분 정도 걸으면 봉화산 정상에 오를 수도 있다."
3013027,12,봉화산옹기테마공원,20230920122416,20250108162237,,,https://www.jnfac.or.kr/index,,http://tong.visitkorea.or.kr/cms/resource/87/3012987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3012987_image3_1.jpg,Type3,1,25.0,A02,A0202,A02020600,서울특별시 중랑구 신내로21길 116 (신내동),,02041,127.0885346818,37.6127064158,6.0,"옹기테마공원은 봉화산 일대에 화약고가 들어서기 전 신내동 일대에 옹기터가 8개나 존재했던 점에 착안해 화약고를 이전하며 옹기터를 복원했다. 독특한 음식 저장 용기인 옹기의 역사를 알 수 있으며 옹기 체험도 할 수 있는 테마공원이다.
공원은 9,000㎡ 면적에 한지체험장, 옹기체험장, 목공예체험장, 중앙광장, 데크광장, 옹기정원, 전통옹기가마, 전망대, 북카페가 들어서 있다.
옹기체험장에서는 전문 강사에게 옹기의 역사와 특징을 배우고 그릇, 컵, 작은 항아리 등을 만들어 볼 수 있으며 월별로 다양한 체험프로그램이 있다. 한지체험장에서는 한지를 활용한 다양한 공예작품을 만들고 전통 체험을 즐길 수 있다. 공원 정상의 전망대에서는 공원과 배밭 전경을 감상할 수 있다. 
체험은 전화예약은 불가하고 온라인 예약만 가능하다. 중랑문화재단 홈페이지에서 매달 20일 오전 9시부터 다음달 체험 프로그램 예약을 할 수 있다.
지하철 6호선 4번 출구에서 550m 거리에 자리잡고 있다."
1367251,12,부암동,20110819182238,20250314095710,,,,0.0,http://tong.visitkorea.or.kr/cms/resource/19/3109519_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/3109519_image3_1.JPG,Type3,1,23.0,A02,A0203,A02030400,서울특별시 종로구 창의문로 145,,03022,126.9640854894,37.5924870824,6.0,"종로구에 있는 부암동은 세련된 삼청동 분위기와 옛날 모습의 촌스러움이 고스란히 남아있는 구불구불한 골목길을 가진 동네이다. 부암동은 미술관, 개성 있는 카페와 레스토랑이 1960~70년대 방앗간과 이발소와 함께 자리 잡고 있다. 본래는 화가, 문인, 교수 등 다양한 분야를 아우르는 예술가들이 느릿느릿 살아가던 동네였으나 최근에 부암동사무소 앞에서부터 드라마 <커피 프린스 1호점> ‘최한성의 집’으로 유명해지면서 산모퉁이 카페에 이르는 길 곳곳에 개성 넘치는 카페와 가게가 줄지어 들어서고 있다. 삼청동, 신사동 가로수길과 더불어 감각적인 공간으로 주목받는 곳이다. 산책코스로도 좋으며 관광지 분위기도 나는 다양한 모습을 가진 동네이다."
822384,12,북서울꿈의숲,20091017024859,20250321112000,,,"<a href=""http://parks.seoul.go.kr/template/sub/dreamforest.do"" target=""_blank"" title=""새창 : 북서울꿈의숲 공식 홈페이지로 이동"">http://parks.seoul.go.kr/</a>",0.0,,,,1,3.0,A01,A0101,A01010500,서울특별시 강북구 월계로 173,,01228,127.0407498436,37.6233876457,6.0,"서울 강북과 도봉 등 6개 구에 둘러싸여 있는 초대형 공원인 북서울꿈의숲은 과거 드림랜드가 있던 자리 68만여㎡에 조성된 녹지공원으로 월드컵공원과 올림픽공원에 이어 서울에서 3번째로 큰 공원이다. 숲이 울창해 아름다운 풍광을 자랑하는 벽오산, 오패산으로 둘러싸여 있는 북서울꿈의숲은 벚꽃길과 단풍숲 등의 생태적 조경 공간, 대형연못인 월영지와 월광폭포 등의 전통경관, 그리고 북한산과 도봉산, 수락산을 한눈에 볼 수 있는 49.7m의 전망대와 다양한 장르의 고품격 문화예술이 일 년 내내 펼쳐지는 꿈의 숲아트센터 등의 공연장과 전시장, 레스토랑, 전망타워 등이 있는 서울을 대표하는 세계적인 공원이다."
3112044,12,북서울꿈의숲 강북구 반려견 놀이터,20240328194744,20240328202609,02-901-6463,,,,,,,1,3.0,A02,A0202,A02020700,서울특별시 강북구 월계로 173,,01228,127.0445440464,37.619724251,6.0,"강북구 반려견 놀이터'는 서울 강북, 노원, 성북 등 6개구에 둘러쌓여 있는 초대형 공원인 '북서울 꿈의숲' 내에 위치하고 있다. 북서울 꿈의숲 주차장 인근 과거 배드민턴장이 있던 자리에 개장한 총면적 815㎡(중소형견 330㎡, 대형견 320㎡)의 반려견 놀이터로서, 반려견과 보호자들이 함께 뛰어놀 수 있는 안전한 공간을 제공한다. 또한 반려견 운동회, 무료 미용교실, 1:1 행동 교정 교육 등 반려견과 견주들을 위한 다양한 프로그램들도 마련되어 있다."
809190,12,북악산,20090924204331,20240605100629,,,,0.0,,,,1,23.0,A01,A0101,A01010400,서울특별시 종로구 청운동,,03048,126.9737151476,37.5931538442,6.0,"북악산은 서울 분지를 둘러싸는 내4산인 북악산, 남산, 낙산, 인왕산 중 가장 높은 산이며 북한산 남쪽 지맥 중 가장 높은 봉우리이다. 이들 능선을 연결한 옛 서울의 성곽은 북악산을 기점으로 축조되었다. 옛 성벽이 능선을 따라 보존되어 있고 사소문의 하나인 창의문, 일명 자하문이 서쪽 산기슭과 인왕산과의 사이에 있어 시내 중앙지와 쉽게 연결된다. 창의문에서 정릉의 아리랑고개에 이르는 북악스카이웨이는 창의문, 팔각정, 풀장 등을 연결하는 관광도로로 울창한 숲과 서울시가지를 한눈에 볼 수 있어 조망이 좋은 경승지이다. 청와대와 삼청공원과도 이어져 있다. 북악산은 예전부터 소나무가 울창한 경승지를 이루어 조선시대 선비들이 계곡을 찾아 탁족회를 자주 열었던 곳인데 이후 벌채로 소나무가 사라지고 현재는 참나무류가 많다.
고려 숙종 때 북악산 아래는 남쪽의 수도인 남경의 궁궐이 있었던 자리로 당시에는 면악이라고 불렀다. 이후 조선시대에는 백악산신을 모시는 사당이 있어 북악산을 백악산이라고도 불렀다고 전해진다. 북악산이라는 이름은 도성인 한양을 둘러싸고 있는 산 중 북쪽에 위치하여 붙은 이름이다. 북악산의 높이는 342m이며 남쪽으로 완만한 평지를 이루고 있고 모양은 삼각형으로 뾰족하게 솟아난 형상으로 주변에 비해 도드라진다. 조선이 건국되면서 무학대사에 의해 왕가의 기운을 받은 명산으로 칭송되었으며 그 아래 조선왕조의 궁궐을 세우고 도읍으로 정하게 되었다. 1394년(태조 4년)에 북악산 아래 경복궁을 축성하였으며 대한민국에 들어서 대통령의 집무실인 경무대(景武臺)도 이곳에 위치했다."
129500,12,북악산 숙정문,20070403090000,20250318205923,,,"<a href=""https://korean.visitseoul.net/palace/sookjeongmun_/23760"" target=""_blank"" title=""새창 : 비짓서울로 이동"">https://korean.visitseoul.net</a>",0.0,http://tong.visitkorea.or.kr/cms/resource/41/3350341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3350341_image3_1.jpg,Type3,1,17.0,A02,A0201,A02010300,서울특별시 종로구 삼청동,,03053,126.9811144048,37.5955536984,6.0,"숙정문(肅靖門)은 서울성곽을 이루는 사대문(四大門) 가운데 하나로, 한양도성의 북쪽 대문이다. 처음에는 숙청문(肅淸門)이었으나 숙정문(肅靖門)으로 이름이 바뀌었다. 현존 도성문 중 좌우 양쪽으로 성벽이 연결된 것은 이 문이 유일하다. 1976년에 문루를 새로 지었다. 청와대 경비를 위해 일반인의 접근을 금지하다가 2006년 4월부터 서쪽 성곽 0.5㎞, 북쪽의 진입로 0.6㎞ 구간과 함께 다시 개방했다. 1963년 1월 21일 서울 한양도성에 포함되어 사적 제10호로 지정되었다."
126943,12,북악스카이 팔각정,20020510090000,20241205152043,,,"<a href=""https://korean.visitseoul.net/attractions/%EB%B6%81%EC%95%85%EC%8A%A4%EC%B9%B4%EC%9D%B4%EC%9B%A8%EC%9D%B4-%ED%8C%94%EA%B0%81%EC%A0%95/KOP011117"" target=""_blank"" title=""새창 : 서울 문화관광 홈페이지로 이동"">https://korean.visitseoul.net</a>",0.0,http://tong.visitkorea.or.kr/cms/resource/32/2667332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2667332_image3_1.jpg,Type3,1,23.0,A02,A0202,A02020700,서울특별시 종로구 북악산로 267,(평창동),03010,126.9805670485,37.6020279352,6.0,"북악스카이 팔각정은 해발 342m 북악산 위에 한국 전통미를 살린 한옥형 정자로서 천혜의 입지조건을 갖춘 서울 도심 속의 관광 명소이다. 1968년 9월에 개통된 북악스카이웨이는 북악팔각정으로 오르는 드라이브 코스로 잘 알려진 명소로 서울의 주산인 북악산의 능선을 따라 동북으로 뻗친 관광도로의 길이가 약 19km에 이른다. 북악팔각정에서는 북한산 비봉과 문수봉이 이어지는 산세가 장관을 이루고, 다른 한쪽은 남산을 바라보고 앉은 서울시의 아름다운 경관이 보인다. 전 구간에 걸쳐 잘 가꾸어진 가로수와 약 10만 그루의 관상수들이 철 따라 꽃을 피워내며 남산의 순환도로와 함께 서울을 한눈에 내려다보는 진경을 만끽할 수 있다. 길의 중간쯤, 능선길 정상에 잠시 길을 멈추고 서울의 진경을 다시 한번 재확인하며 휴식을 취할 수 있는 휴식 공간도 마련되어 있다. 먼 곳에서 서울을 찾는 내·외국인 방문객들에게 서울을 한눈에 보여주는 관광코스로 한몫하고 있다."
2661492,12,북정마을,20200630023540,20241206132802,,,"<a href=""https://archive.sb.go.kr/isbcc/home/u/story/view/642.do"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://archive.sb.go.kr</a>",0.0,,,,1,17.0,A02,A0203,A02030100,서울특별시 성북구 성북로23길 132-3,,02879,126.9910580174,37.5929152943,6.0,"북정마을은 서울 성북구 성북동에 위치한 마을로서 오래된 골목길의 정취를 즐길 수 있을 뿐만 아니라 젊은 예술가들이 모여 살고 있는 곳이다. 
조선시대 이곳에서 군사가 진을 치면서 북적북적 거리는 소리 또는 메주 쑬 때 북적북적 끓는 소리를 따서 마을 이름을 지었다고 한다. 일제강점기에는 아름다운 경관과 맑은 공기 덕분에 한용운 등의 가난한 예술가들이 살기도 하였다. 한국전쟁 이후에 피난민과 지방에서 상경한 사람들이 무너진 한양도성 성곽 아래 판자촌을 이루어 살면서 마을이 커졌다. 
마을을 한 바퀴 빙 두르는 도로는 1983년에 완공한 소방도로인데 이 도로 안팎에 500여 가구가 모여 산다. 마을버스 정류장 앞 너른 길은 크고 작은 마을 행사가 열리는 곳이다. 이 마을은 2015년 서울미래유산으로 지정되었으며, 한양도성 백악구간 코스에 포함되어 만해 한용운의 유택인 심우장과 연계하여 관광을 할 수 있다.
수도권 지하철 4호선 한성대역에서 마을버스 성북 03번을 이용하면 된다."
1100498,12,북촌 8경,20100928193253,20241205133428,,,"<a href=""https://hanok.seoul.go.kr/front/kor/town/town01.do"" target=""_blank"" title=""새창: 북촌한옥마을 홈페이지로 이동"">https://hanok.seoul.go.kr/</a>",0.0,http://tong.visitkorea.or.kr/cms/resource/81/933781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/933781_image3_1.jpg,Type3,1,23.0,A02,A0201,A02010600,서울특별시 종로구 계동길 37,(계동),03059,126.9864254967,37.5791612548,6.0,"북촌 8경은 북촌의 명소를 하나로 꿰는 코스로 한옥의 아름다움과 북촌 골목길을 구석구석 즐길 수 있다. 북촌은 경복궁과 창덕궁 사이의 한옥마을을 말한다. 지금의 남산에 해당하는 하급 관리들이 살았던 종로의 아랫동네는 남촌이라 했고, 왕족이나 사대부들이 살았던 청계천과 종로의 윗동네는 북촌이라 했다. 북촌은 조선시대 왕족이나 권세 있는 사대부들이 살았던 동네라 멋스러운 한옥들이 많이 남아 있어 관광객이 많이 찾는다.

북촌 8경에는 1경 창덕궁 전경, 2경 원서동 공방길, 3경 가회동 11번지 일대, 4경 가회동 31번지 언덕(북촌전망대), 5경 가회동 골목길(오르막길), 6경 가회동 골목길(내리막길), 7경 가회동 31번지, 8경 삼청동 돌계단길이 포함되어 있다. 지하철 3호선 안국역에서 하차하여 도보로 이동하는 당일여행 코스로 인기가 있으며 오래된 맛집을 비롯해 주변에 국립현대미술관 서울관, 운현궁, 정독도서관, 삼청공원 숲 속도서관 등의 볼거리가 있어 여행하기 좋다."
3025266,12,북촌 한옥청,20230921100415,20250119104601,,,"<a href=""https://hanok.seoul.go.kr/front/kor/life/lifeSarang.do?tab=7"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://hanok.seoul.go.kr/front/index.do</a>",,http://tong.visitkorea.or.kr/cms/resource/45/3025245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3025245_image3_1.jpg,Type3,1,23.0,A02,A0203,A02030400,서울특별시 종로구 북촌로12길 29-1 (가회동),,03056,126.9856671302,37.5827747096,6.0,"북촌은 조선시대에 조성된 양반층 주거지로서 1920년대까지 그다지 큰 변화가 없었는데, 1930년대에 서울의 행정구역이 확장되고, 도시구조도 근대적으로 변형되면서 변화가 일어났다. 주택경영회사들이 북촌의 대형 필지와 임야를 매입하여, 그 자리에 중소 규모의 한옥들을 집단적으로 건설하였는데, 현재 한옥들이 밀집되어있는 가회동 11번지와 31번지, 삼청동 35번지, 계동 135번지의 한옥주거지들이 모두 이 시기에 형성되었다.
북촌 한옥청(聽)은 가회동 11번지 언덕에 위치한 공공한옥으로, 북촌에서는 보기 드문 120평 규모의 꽤 넓은 한옥이다. 이곳은 안채, 문간채, 행랑채, 앞마당과 대관이 가능한 전시실, 세미나실로 구성되어 있다.
이곳은 시민이 스스로 만들고 함께 누리는 한옥문화콘텐츠의 장으로, 전시를 중심으로 한 연계 강연·공연·포럼 등 각종 시민 교육문화 활동이 펼쳐질 수 있도록 개방하는 공유한옥의 개념을 갖는다. 
지하철 3호선 안국역 2번출구에서 재동초등학교 방향 도보 12분 거리에 위치하고 있다. 

*서울한옥포털"
