addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,시도명,시군구명,법정동,행정동
경기도 김포시 약암로 907,,31,,음식,음식점,한식,2853162,39,20220914113451,http://tong.visitkorea.or.kr/cms/resource/48/2853148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2853148_image3_1.jpg,Type3,126.55355235,37.6348192964,6.0,20241227165826,8.0,,약암육개장,10042,경기도,김포시,대곶면,대곶면
경기도 김포시 양곡1로 21,,31,,음식,음식점,일식,2844464,39,20220826134035,http://tong.visitkorea.or.kr/cms/resource/54/2844454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2844454_image3_1.jpg,Type3,126.6240676228,37.6526573539,6.0,20240118143222,8.0,,다이스키 스시,10059,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양곡3로 188,1층 전체,31,,음식,음식점,한식,2863264,39,20221004152420,http://tong.visitkorea.or.kr/cms/resource/57/2863257_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/2863257_image3_1.JPG,Type3,126.6293473989,37.6632256606,6.0,20240222140121,8.0,,짱닭 짱달구네,10056,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양곡로390번길 7,,31,,음식,음식점,한식,2863283,39,20221004153128,http://tong.visitkorea.or.kr/cms/resource/76/2863276_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/76/2863276_image3_1.JPG,Type3,126.6344358342,37.6628174646,6.0,20240222134054,8.0,,텃고을한우,10056,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌면 누산리 1063-168,,31,,레포츠,수상 레포츠,민물낚시,2768050,28,20211104182335,http://tong.visitkorea.or.kr/cms/resource/31/2771631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2771631_image2_1.jpg,Type3,126.6578998349,37.6813490554,6.0,20231027140735,8.0,,누산수로,10052,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 구래로26번길 65-20,,31,,쇼핑,쇼핑,전문매장/상가,2396929,38,20160806011219,http://tong.visitkorea.or.kr/cms/resource/16/2396916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2396916_image3_1.jpg,Type3,126.6199236545,37.6491882397,6.0,20250331132912,8.0,031-981-8456,김포로컬푸드,10058,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 김포대로1685번길 46,,31,,음식,음식점,한식,134868,39,20050203090000,http://tong.visitkorea.or.kr/cms/resource/66/401766_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/401766_image3_1.jpg,Type3,126.6497427176,37.664598085,6.0,20250107094159,8.0,031-982-8389,큰손참붕어찜,10055,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 김포대로1750번길 29,,31,,음식,음식점,카페/전통찻집,2742141,39,20210909194514,http://tong.visitkorea.or.kr/cms/resource/55/2742655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2742655_image2_1.jpg,Type3,126.6448318825,37.670752836,6.0,20241227150635,8.0,,견생역전,10052,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 김포한강8로 100-59,,31,,레포츠,수상 레포츠,민물낚시,2768048,28,20211104181933,http://tong.visitkorea.or.kr/cms/resource/87/2772587_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2772587_image2_1.jpg,Type3,126.6394835144,37.6299852669,6.0,20240711153515,8.0,,구래낚시터,10069,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 삼도로 196-30,,31,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,2642613,14,20200102222444,,,,126.5977962666,37.6082509493,6.0,20250320132303,8.0,,CICA 미술관,10049,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 석모로 67,1층 육가식당,31,,음식,음식점,한식,2767460,39,20211103182947,http://tong.visitkorea.or.kr/cms/resource/75/2767775_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/75/2767775_image2_1.jpeg,Type3,126.6427603529,37.6528159998,6.0,20240808113947,8.0,,육가식당,10064,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 석모로5번길 34,,31,,음식,음식점,카페/전통찻집,2654585,39,20200428024302,,,,126.6492459491,37.6500358834,6.0,20240708091711,8.0,031-996-5177,글린 공원,10065,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 양곡2로30번길 46,,31,0.0,인문(문화/예술/역사),문화시설,기념관,2405073,14,20160825003232,http://tong.visitkorea.or.kr/cms/resource/79/2590679_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/79/2590679_image3_1.bmp,Type3,126.6295559905,37.6533268175,6.0,20250320110429,8.0,,김포독립운동기념관,10062,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 양곡리,,31,,인문(문화/예술/역사),체험관광지,이색체험,3009109,12,20230905154302,http://tong.visitkorea.or.kr/cms/resource/85/3009085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3009085_image3_1.jpg,Type3,126.6366164083,37.6550434094,6.0,20241114174533,8.0,,프로방스아뜰리에,10061,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 양곡리,,31,,음식,음식점,카페/전통찻집,3007399,39,20230905144442,http://tong.visitkorea.or.kr/cms/resource/52/3000752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3000752_image3_1.jpg,Type3,126.6290223715,37.6652837484,6.0,20241120170749,8.0,,포레리움,10056,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 유현삭시로120번길 88,,31,,음식,음식점,카페/전통찻집,3317595,39,20240620133008,http://tong.visitkorea.or.kr/cms/resource/59/3317559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3317559_image3_1.jpg,Type3,126.6146193239,37.6227384488,6.0,20250320105756,8.0,,리틀파울로,10047,경기도,김포시,양촌읍,양촌읍
경기도 김포시 양촌읍 황금로23번길 30-32,,31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,1955955,12,20141015010914,http://tong.visitkorea.or.kr/cms/resource/43/3350343_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/3350343_image3_1.JPG,Type3,126.6291320434,37.617097696,6.0,20241209130854,8.0,,대포서원(김포),10048,경기도,김포시,양촌읍,양촌읍
경기도 김포시 옹주물로 86,,31,,음식,음식점,한식,2850216,39,20220906153338,http://tong.visitkorea.or.kr/cms/resource/94/2850194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2850194_image3_1.jpg,Type3,126.6837460554,37.632821832,6.0,20250114130439,8.0,,옹주물추어탕,10091,경기도,김포시,감정동,장기동
경기도 김포시 운곡로 3,,31,,음식,음식점,한식,2854678,39,20220916125748,http://tong.visitkorea.or.kr/cms/resource/57/2854657_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2854657_image3_1.jpg,Type3,126.6584478652,37.6507442971,6.0,20240222130601,8.0,,우리땅갈비,10064,경기도,김포시,장기동,장기본동
경기도 김포시 운곡로 4,,31,,음식,음식점,한식,2854592,39,20220916104050,http://tong.visitkorea.or.kr/cms/resource/76/2854576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2854576_image3_1.jpg,Type3,126.6582951059,37.6505915346,6.0,20240202163353,8.0,,두손진곰탕,10064,경기도,김포시,장기동,장기본동
경기도 김포시 운양동 1263-8,,31,,음식,음식점,한식,2877525,39,20221027152918,http://tong.visitkorea.or.kr/cms/resource/13/2877513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2877513_image3_1.jpg,Type3,126.6966915146,37.6534779904,6.0,20240408142352,8.0,,하남정,10074,경기도,김포시,운양동,운양동
경기도 김포시 운양로65번길 20-2,(운양동),31,,음식,음식점,한식,2767491,39,20211103183704,http://tong.visitkorea.or.kr/cms/resource/66/2767766_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/66/2767766_image2_1.jpeg,Type3,126.6748793933,37.6615294435,6.0,20250103130453,8.0,,산속의집,10072,경기도,김포시,운양동,운양동
경기도 김포시 월곶면 군하로 288-21,(군하리),31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,1624822,12,20120508222903,,,,126.5502364602,37.7172790724,6.0,20240429172934,8.0,,통진향교,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 군하로276번길 20,,31,0.0,인문(문화/예술/역사),체험관광지,이색체험,2674685,14,20201006025211,,,,126.5522057297,37.7170763532,6.0,20240618112247,8.0,,월곶 생활문화센터,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 군하리,38-15,31,,레포츠,육상 레포츠,트래킹,3076643,28,20231120180329,http://tong.visitkorea.or.kr/cms/resource/27/3076627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3076627_image3_1.jpg,Type3,126.5584774501,37.7144934321,6.0,20241125144537,8.0,,[경기옛길 강화길 제4길] 한남정맥길(통진성당 입구 버스정류장 ~ 강화대교(성동검문소)),10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 김포대로 2559,,31,,음식,음식점,한식,2732294,39,20210809225514,http://tong.visitkorea.or.kr/cms/resource/93/2732493_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2732493_image2_1.jpg,Type3,126.5670242043,37.7032504495,6.0,20240813111930,8.0,,북한강,10023,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 김포대로 2857-39,,31,0.0,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,753827,12,20090617015911,http://tong.visitkorea.or.kr/cms/resource/31/3350331_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/3350331_image3_1.JPG,Type3,126.536001647,37.7174899081,6.0,20241104151046,8.0,,월곶면민만세운동유적비,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 김포대로2801번길 219,,31,,레포츠,육상 레포츠,골프,131336,28,20040219090000,http://tong.visitkorea.or.kr/cms/resource/35/1939935_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1939935_image3_1.jpg,Type3,126.5341520243,37.7100518536,6.0,20250326171845,8.0,,김포 SEASIDE 컨트리클럽,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 문수산로 102-38,,31,0.0,인문(문화/예술/역사),역사관광지,성,125544,12,20021202090000,,,,126.5309237656,37.7378041159,6.0,20241105132200,8.0,,김포 문수산성,10000,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 문수산로 102-38,,31,0.0,자연,자연관광지,자연휴양림,126703,12,20030609090000,http://tong.visitkorea.or.kr/cms/resource/55/1589355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1589355_image3_1.jpg,Type3,126.5309237656,37.7378041159,6.0,20240826101716,8.0,,문수산산림욕장,10000,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 문수산로 104-107,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2734794,28,20210818191558,http://tong.visitkorea.or.kr/cms/resource/57/2735857_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/2735857_image2_1.JPG,Type3,126.5353316168,37.7405955347,6.0,20240530141927,8.0,,문수골산장힐링캠핑장,10000,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 문수산로 375,,31,0.0,인문(문화/예술/역사),문화시설,미술관/화랑,2676018,14,20201013021653,http://tong.visitkorea.or.kr/cms/resource/74/3467374_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/74/3467374_image3_1.JPG,Type3,126.5298760789,37.7578045424,6.0,20250113111613,8.0,,작은미술관 보구곶,10000,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 문수산로 90-19,,31,0.0,자연,자연관광지,산,2736417,12,20210825195845,http://tong.visitkorea.or.kr/cms/resource/77/3362477_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/3362477_image3_1.jpg,Type3,126.53890633,37.7391402124,6.0,20250320143954,8.0,,문수산,10000,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 애기봉로275번길 187-49,,31,0.0,인문(문화/예술/역사),문화시설,박물관,130655,14,20050831090000,http://tong.visitkorea.or.kr/cms/resource/67/3335767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3335767_image3_1.jpg,Type3,126.5744558943,37.7375882442,6.0,20250320112523,8.0,,다도박물관,10003,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로 325,,31,,레포츠,육상 레포츠,"야영장,오토캠핑장",2734826,28,20210818194722,http://tong.visitkorea.or.kr/cms/resource/25/2736025_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/2736025_image2_1.JPG,Type3,126.5585126392,37.7472812758,6.0,20250327162426,8.0,,김포캠핑파크,10001,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로13번길 38,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,127960,12,20031107090000,http://tong.visitkorea.or.kr/cms/resource/78/3467378_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/3467378_image3_1.JPG,Type3,126.5556803032,37.7209509632,6.0,20250322203912,8.0,,김포국제조각공원,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로13번길 38,,31,,레포츠,육상 레포츠,썰매장,131795,28,20040531090000,http://tong.visitkorea.or.kr/cms/resource/15/3350415_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3350415_image3_1.JPG,Type3,126.5521834056,37.7207870316,6.0,20240820102430,8.0,,김포사계절썰매장,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로13번길 38,,31,,레포츠,육상 레포츠,수련시설,131696,28,20040225090000,http://tong.visitkorea.or.kr/cms/resource/98/3404798_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3404798_image3_1.JPG,Type3,126.5521834056,37.7207870316,6.0,20250326162558,8.0,031-989-6700,김포시청소년수련원,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로13번길 38,,31,,레포츠,육상 레포츠,썰매장,2736378,28,20210825185715,http://tong.visitkorea.or.kr/cms/resource/15/2736615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2736615_image2_1.jpg,Type3,126.5522167339,37.7208564685,6.0,20240612150216,8.0,,김포조각공원사계절썰매장,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 용강로13번길 38,,31,0.0,인문(문화/예술/역사),문화시설,전시관,2674680,14,20201006023012,http://tong.visitkorea.or.kr/cms/resource/85/3467385_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3467385_image3_1.JPG,Type3,126.5522167339,37.7208564685,6.0,20250113130200,8.0,,김포평화문화관,10024,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 조강리,,31,0.0,자연,자연관광지,강,2781615,12,20211126195902,http://tong.visitkorea.or.kr/cms/resource/47/2781947_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2781947_image3_1.jpg,Type3,126.5785134547,37.7518866487,6.0,20241211164044,8.0,,조강저수지,,경기도,김포시,월곶면,월곶면
경기도 김포시 월곶면 포내리,2-2,31,,레포츠,육상 레포츠,트래킹,1033268,28,20100528010602,http://tong.visitkorea.or.kr/cms/resource/11/3404811_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3404811_image3_1.JPG,Type3,126.533671385,37.7146263115,6.0,20250327133636,8.0,,평화누리길 2코스 조강철책길,10020,경기도,김포시,월곶면,
경기도 김포시 월하로 356,,31,,음식,음식점,한식,2846817,39,20220831135011,http://tong.visitkorea.or.kr/cms/resource/03/2846803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2846803_image3_1.jpg,Type3,126.5952102923,37.7111111427,6.0,20240221104535,8.0,,남정골가든,10009,경기도,김포시,통진읍,통진읍
경기도 김포시 월하로 977-10,,31,,음식,음식점,한식,2845608,39,20220830103239,http://tong.visitkorea.or.kr/cms/resource/98/2845598_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2845598_image3_1.jpg,Type3,126.6604378878,37.7028327085,6.0,20240226154934,8.0,,오이향기,10013,경기도,김포시,하성면,하성면
경기도 김포시 월하로 977-19,,31,,음식,음식점,카페/전통찻집,2837429,39,20220817094858,http://tong.visitkorea.or.kr/cms/resource/19/2837419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2837419_image3_1.jpg,Type3,126.6610322603,37.7034493139,6.0,20240111135310,8.0,,아보고가베이커리카페,10013,경기도,김포시,하성면,하성면
경기도 김포시 유현로 52 프라임빌복합상가,,31,,음식,음식점,중식,2845591,39,20220830102802,http://tong.visitkorea.or.kr/cms/resource/83/2845583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2845583_image3_1.jpg,Type3,126.7277985949,37.596835136,6.0,20240119161817,8.0,,아희원,10120,경기도,김포시,풍무동,풍무동
경기도 김포시 은행영사정로 91,,31,,음식,음식점,한식,2860788,39,20220927114608,http://tong.visitkorea.or.kr/cms/resource/72/2860772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2860772_image3_1.jpg,Type3,126.7803269705,37.6025909562,6.0,20240702161549,8.0,,찬우물한우정육식당 고촌점,10124,경기도,김포시,고촌읍,고촌읍
경기도 김포시 장기동,,31,,레포츠,수상 레포츠,카약/카누,3007490,28,20230905153428,http://tong.visitkorea.or.kr/cms/resource/73/3004773_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3004773_image3_1.jpg,Type3,126.6765741878,37.6435565664,6.0,20241119113256,8.0,,금빛수로보트하우스,10079,경기도,김포시,장기동,장기동
경기도 김포시 장릉로 79 (풍무동),,31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,126542,12,20021202090000,http://tong.visitkorea.or.kr/cms/resource/50/3361650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3361650_image3_1.jpg,Type3,126.7155881596,37.6125164284,6.0,20250320135027,8.0,,김포 장릉(원종·인헌왕후) [유네스코 세계유산],10118,경기도,김포시,풍무동,풍무동
경기도 김포시 장릉로 80,,31,,음식,음식점,한식,134826,39,20050111090000,,,,126.7170491393,37.6124442399,6.0,20250320162632,8.0,031-983-0805,보람갈비,10110,경기도,김포시,풍무동,풍무동
경기도 김포시 장차로5번길 14,,31,,음식,음식점,서양식,2815524,39,20220408104842,,,,126.7696362585,37.6033406788,6.0,20240104140050,8.0,,고촌 이태리식당,10126,경기도,김포시,고촌읍,고촌읍
경기도 김포시 전원로 1 메디프라자,,31,,음식,음식점,중식,2845653,39,20220830105235,http://tong.visitkorea.or.kr/cms/resource/44/2845644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2845644_image3_1.jpg,Type3,126.6804821214,37.6450675705,6.0,20240226173451,8.0,,차이나몽,10077,경기도,김포시,운양동,운양동
경기도 김포시 전원로 43 김포시 주제공원5호(모담공원) 공중화장실,,31,,인문(문화/예술/역사),휴양관광지,공원,2854739,12,20220916133129,http://tong.visitkorea.or.kr/cms/resource/30/2854730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2854730_image3_1.jpg,Type3,126.6847344276,37.6480117482,6.0,20240619152948,8.0,,모담공원,10077,경기도,김포시,운양동,운양동
경기도 김포시 전호로 68,,31,,음식,음식점,한식,2860557,39,20220927105341,http://tong.visitkorea.or.kr/cms/resource/47/2860547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2860547_image3_1.jpg,Type3,126.7923702784,37.6038715774,6.0,20240206135555,8.0,,강원막국수,10135,경기도,김포시,고촌읍,고촌읍
경기도 김포시 중구로 15,,31,,음식,음식점,한식,2845491,39,20220830095632,http://tong.visitkorea.or.kr/cms/resource/81/2845481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2845481_image3_1.jpg,Type3,126.711171601,37.6230262373,6.0,20240227145936,8.0,,무지개분식 본점,10106,경기도,김포시,북변동,김포본동
경기도 김포시 중봉로115번길 186-46,,31,,음식,음식점,카페/전통찻집,2852020,39,20220908141025,http://tong.visitkorea.or.kr/cms/resource/01/2852001_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2852001_image3_1.jpg,Type3,126.6961727838,37.6297224134,6.0,20250120091955,8.0,,장수상회,10100,경기도,김포시,감정동,김포본동
경기도 김포시 중봉로25번길 87,(감정동),31,0.0,인문(문화/예술/역사),역사관광지,유적지/사적지,753822,12,20090617015343,,,,126.6939730672,37.6268032702,6.0,20240612164441,8.0,,우저서원,10103,경기도,김포시,감정동,김포본동
경기도 김포시 중봉로33번길 170,(감정동),31,,음식,음식점,카페/전통찻집,2742150,39,20210909195850,http://tong.visitkorea.or.kr/cms/resource/90/2742590_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2742590_image2_1.jpg,Type3,126.6905150549,37.6266171194,6.0,20240801113405,8.0,,야행성,10103,경기도,김포시,감정동,김포본동
경기도 김포시 중봉로33번길 174,,31,0.0,인문(문화/예술/역사),산업관광지,기타,1784985,12,20130122194315,,,,126.6897651258,37.6265448922,6.0,20241113173438,8.0,,피싱파크 진산각,10103,경기도,김포시,감정동,김포본동
경기도 김포시 초당로 40 (장기동),,31,0.0,인문(문화/예술/역사),휴양관광지,공원,2781620,12,20211126200224,,,,126.6738550274,37.6422844441,6.0,20250321160044,8.0,,한강중앙공원,10079,경기도,김포시,장기동,장기동
경기도 김포시 초당로61번길 3,,31,,음식,음식점,카페/전통찻집,2853174,39,20220914113938,http://tong.visitkorea.or.kr/cms/resource/67/2853167_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2853167_image3_1.jpg,Type3,126.6738410767,37.644539737,6.0,20250109171324,8.0,,카페고마워,10079,경기도,김포시,장기동,장기동
경기도 김포시 태리로 121,,31,,음식,음식점,카페/전통찻집,2860604,39,20220927110513,http://tong.visitkorea.or.kr/cms/resource/90/2860590_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2860590_image3_1.jpg,Type3,126.7496686957,37.6012683429,6.0,20240628145909,8.0,,나무휴식,10128,경기도,김포시,고촌읍,고촌읍
경기도 김포시 태리로 121,,31,,음식,음식점,카페/전통찻집,2860543,39,20220927104826,http://tong.visitkorea.or.kr/cms/resource/30/2860530_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2860530_image3_1.jpg,Type3,126.7496686957,37.6012683429,6.0,20240702155731,8.0,,Bake29s,10128,경기도,김포시,고촌읍,고촌읍
경기도 김포시 태리로 72,,31,,음식,음식점,한식,2845673,39,20220830105922,http://tong.visitkorea.or.kr/cms/resource/66/2845666_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2845666_image3_1.jpg,Type3,126.7473993458,37.6052650593,6.0,20240123104825,8.0,,천둥산민물장어,10128,경기도,김포시,고촌읍,고촌읍
경기도 김포시 태장로 810,(장기동),31,0.0,인문(문화/예술/역사),휴양관광지,공원,2781577,12,20211126193159,http://tong.visitkorea.or.kr/cms/resource/79/2781779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2781779_image3_1.jpg,Type3,126.6773548379,37.6376183829,6.0,20250113133036,8.0,,라베니체광장,10089,경기도,김포시,장기동,장기동
경기도 김포시 통진읍 검암2로 55,,31,0.0,인문(문화/예술/역사),휴양관광지,공원,2768062,12,20211104183825,,,,126.5959326332,37.70450637,6.0,20250320151505,8.0,,서암체육공원,10016,경기도,김포시,통진읍,통진읍
